,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
13001,Mexico,MEX,05/03/2021,2731900,2128766,603134,498,130715109,1.628553896
13002,Mexico,MEX,06/03/2021,2765805,2162358,603447,500,130715109,1.654252532
13003,Mexico,MEX,08/03/2021,2849630,2245291,604339,471,130715109,1.717698143
13004,Mexico,MEX,09/03/2021,3100868,2495067,605801,477,130715109,1.908782404
13005,Mexico,MEX,10/03/2021,3488000,2882000,606000,513,130715109,2.204794857
13006,Mexico,MEX,12/03/2021,4005131,3395671,609460,514,130715109,2.597764731
13007,Mexico,MEX,13/03/2021,4214294,3604420,609874,481,130715109,2.757462414
13008,Mexico,MEX,14/03/2021,4339926,3730045,609881,405,130715109,2.853568366
13009,Mexico,MEX,15/03/2021,4404608,3794719,609889,419,130715109,2.903045431
13010,Mexico,MEX,17/03/2021,4737622,4110741,626881,392,130715109,3.144809373
13011,Mexico,MEX,18/03/2021,4947522,4300720,646802,389,130715109,3.290147583
13012,Mexico,MEX,20/03/2021,5459014,4763347,695667,368,130715109,3.644067649
13013,Mexico,MEX,21/03/2021,5612291,4895523,716768,374,130715109,3.745185264
13014,Mexico,MEX,22/03/2021,5781359,5046896,734463,345,130715109,3.860989015
13015,Mexico,MEX,24/03/2021,6119298,5351319,767979,353,130715109,4.093879461
13016,Mexico,MEX,25/03/2021,6243886,5460096,783790,394,130715109,4.177096314
13017,Mexico,MEX,26/03/2021,6487170,5675286,811884,334,130715109,4.341721507
13018,Mexico,MEX,27/03/2021,6724789,5901505,823284,297,130715109,4.514784133
13019,Mexico,MEX,29/03/2021,7018449,6167510,850939,309,130715109,4.718283944
13020,Mexico,MEX,31/03/2021,7851053,6905214,945839,332,130715109,5.282644105
13021,Mexico,MEX,02/04/2021,8644446,7586131,1058315,301,130715109,5.803560933
13022,Mexico,MEX,03/04/2021,8987190,7903660,1083530,287,130715109,6.046477764
13023,Mexico,MEX,04/04/2021,9036000,7924236,1111764,291,130715109,6.062218867
13024,Mexico,MEX,05/04/2021,9287405,8113230,1174175,300,130715109,6.20680353
13025,Mexico,MEX,06/04/2021,9675517,8372272,1303245,262,130715109,6.40497649
13026,Mexico,MEX,07/04/2021,10089420,8617038,1472382,305,130715109,6.592227988
13027,Mexico,MEX,08/04/2021,10642873,9232815,1664658,269,130715109,7.06331125
13028,Mexico,MEX,09/04/2021,10984869,9426179,1855048,297,130715109,7.211239062
13029,Mexico,MEX,10/04/2021,11204183,9552933,1976517,283,130715109,7.308208724
13030,Mexico,MEX,11/04/2021,11395137,9673708,2069821,272,130715109,7.400604317
13031,Mexico,MEX,12/04/2021,11703164,9871026,2223846,263,130715109,7.551557028
13032,Mexico,MEX,13/04/2021,12407625,10310521,2632006,257,130715109,7.887780593
13033,Mexico,MEX,14/04/2021,12912963,10581915,2954683,249,130715109,8.095403111
13034,Mexico,MEX,15/04/2021,13421708,10837356,3286908,290,130715109,8.290821224
13035,Mexico,MEX,16/04/2021,13978181,11067294,3681064,265,130715109,8.466728969
13036,Mexico,MEX,17/04/2021,14240830,11196970,3844491,271,130715109,8.565934027
13037,Mexico,MEX,18/04/2021,14368074,11253761,3927307,245,130715109,8.60938042
13038,Mexico,MEX,19/04/2021,14571509,11288822,4111121,253,130715109,8.636202874
13039,Mexico,MEX,20/04/2021,15003610,11449064,4512826,205,130715109,8.75879161
13040,Mexico,MEX,21/04/2021,15477517,11622868,4978670,224,130715109,8.891755581
13041,Mexico,MEX,22/04/2021,15874809,11807897,5347232,241,130715109,9.03330693
13042,Mexico,MEX,23/04/2021,16214484,11961104,5646105,223,130715109,9.150513733
13043,Mexico,MEX,24/04/2021,16410034,12038498,5830079,194,130715109,9.209721885
13044,Mexico,MEX,25/04/2021,16501739,12054021,5917676,202,130715109,9.221597329
13045,Mexico,MEX,26/04/2021,16687189,12096308,6096954,207,130715109,9.253947836
13046,Mexico,MEX,28/04/2021,17357993,12235767,6752282,207,130715109,9.360637109
13047,Mexico,MEX,29/04/2021,17718806,12354467,7100269,192,130715109,9.45144528
13048,Mexico,MEX,30/04/2021,18080005,12477933,7440439,193,130715109,9.545899549
13049,Mexico,MEX,01/05/2021,18326726,12572997,7650150,206,130715109,9.618625648
13050,Mexico,MEX,02/05/2021,18471669,12625860,7792707,153,130715109,9.659067033
13051,Mexico,MEX,04/05/2021,19340234,12984236,8418291,185,130715109,9.933232737
13052,Mexico,MEX,05/05/2021,19951121,13328238,8790655,164,130715109,10.19640201
13053,Mexico,MEX,06/05/2021,20540830,13715159,9092249,148,130715109,10.49240528
13054,Mexico,MEX,07/05/2021,21008618,14021482,9325576,168,130715109,10.72674927
13055,Mexico,MEX,08/05/2021,21228359,14148207,9440251,149,130715109,10.82369675
13056,Mexico,MEX,09/05/2021,21300414,14176406,9486795,131,130715109,10.84526962
13057,Mexico,MEX,11/05/2021,21589272,14368460,9500000,146,130715109,10.99219525
13058,Mexico,MEX,12/05/2021,21986456,14673682,9861173,159,130715109,11.22569695
13059,Mexico,MEX,13/05/2021,22413285,14996844,10108593,118,130715109,11.47292315
13060,Mexico,MEX,16/05/2021,23168462,15454195,10604476,125,130715109,11.82280696
13061,Mexico,MEX,17/05/2021,23301884,15544106,10652500,100,130715109,11.89159089
13062,Mexico,MEX,19/05/2021,24223297,16173646,11131624,126,130715109,12.37320316
13063,Mexico,MEX,20/05/2021,24988066,16819083,11384107,126,130715109,12.86697699
13064,Mexico,MEX,21/05/2021,25626413,17386061,11584756,114,130715109,13.30072792
13065,Mexico,MEX,22/05/2021,26148948,17858127,11720188,103,130715109,13.66186903
13066,Mexico,MEX,23/05/2021,26478866,18170321,11784494,98,130715109,13.90070447
13067,Mexico,MEX,24/05/2021,26655760,18338034,11794554,83,130715109,14.02900869
13068,Mexico,MEX,25/05/2021,26953788,18610667,11832208,120,130715109,14.23757907
13069,Mexico,MEX,26/05/2021,27709853,19327543,11919690,106,130715109,14.78600534
13070,Mexico,MEX,28/05/2021,29239997,20721248,12204779,92,130715109,15.85222103
13071,Mexico,MEX,29/05/2021,29861331,21259657,12320589,100,130715109,16.26411603
13072,Mexico,MEX,30/05/2021,30293682,21636247,12390240,96,130715109,16.55221586
13073,Mexico,MEX,31/05/2021,30477703,21796967,12415247,89,130715109,16.67517027
13074,Mexico,MEX,01/06/2021,30990908,22043213,12604789,92,130715109,16.86355401
13075,Mexico,MEX,02/06/2021,31811931,22633460,12919455,105,130715109,17.31510624
13076,Mexico,MEX,03/06/2021,32874857,23200887,13417362,93,130715109,17.74920067
13077,Mexico,MEX,04/06/2021,33779982,23730336,13801863,88,130715109,18.15424107
13078,Mexico,MEX,05/06/2021,34457602,24098361,14118256,67,130715109,18.43578847
13079,Mexico,MEX,06/06/2021,34457602,24098361,14118256,88,130715109,18.43578847
13080,Mexico,MEX,07/06/2021,34658545,24224273,14193288,97,130715109,18.53211399
13081,Mexico,MEX,08/06/2021,35166248,24570319,14358881,85,130715109,18.79684697
13082,Mexico,MEX,09/06/2021,36164011,25306211,14639188,102,130715109,19.35982091
13083,Mexico,MEX,10/06/2021,36430953,25465992,14747978,99,130715109,19.48205697
13084,Mexico,MEX,11/06/2021,36983641,25860841,14911487,92,130715109,19.78412534
13085,Mexico,MEX,12/06/2021,37294959,26081614,15003652,82,130715109,19.95302165
13086,Mexico,MEX,13/06/2021,37521976,26251224,15062873,111,130715109,20.08277712
13087,Mexico,MEX,14/06/2021,37803462,26422800,15175659,74,130715109,20.21403662
13088,Mexico,MEX,15/06/2021,38248562,26665789,15383285,82,130715109,20.39992867
13089,Mexico,MEX,16/06/2021,38633462,26886856,15551250,94,130715109,20.5690499
13090,Mexico,MEX,17/06/2021,39153336,27253174,15825432,95,130715109,20.84929142
13091,Mexico,MEX,18/06/2021,39623088,27543142,16177003,91,130715109,21.07112346
13092,Mexico,MEX,19/06/2021,40031327,27753807,16526469,99,130715109,21.23228693
13093,Mexico,MEX,20/06/2021,40227974,27896212,16695831,93,130715109,21.34122996
13094,Mexico,MEX,21/06/2021,40700954,28198409,17047687,87,130715109,21.57241746
13095,Mexico,MEX,22/06/2021,41368066,28590500,17463895,113,130715109,21.8723759
13096,Mexico,MEX,23/06/2021,42155839,29099499,18006199,106,130715109,22.26177159
13097,Mexico,MEX,24/06/2021,42791467,29520484,18350137,100,130715109,22.58383459
13098,Mexico,MEX,25/06/2021,43369096,29847977,18634875,98,130715109,22.8343741
13099,Mexico,MEX,26/06/2021,43753814,30009547,18863087,97,130715109,22.95797879
13100,Mexico,MEX,27/06/2021,43912990,30078813,18953253,110,130715109,23.01096884
13101,Mexico,MEX,28/06/2021,44385584,30385823,19126940,106,130715109,23.2458384
13102,Mexico,MEX,29/06/2021,45113218,30903150,19358590,114,130715109,23.6416052
13103,Mexico,MEX,30/06/2021,45898210,31510606,19566228,123,130715109,24.10632271
13104,Mexico,MEX,01/07/2021,46451716,31960060,19686818,126,130715109,24.45016513
13105,Mexico,MEX,02/07/2021,46945511,32397097,19755489,128,130715109,24.78450827
13106,Mexico,MEX,04/07/2021,47197494,32575554,19829015,130,130715109,24.92103189
13107,Mexico,MEX,05/07/2021,47739783,33002466,19937022,114,130715109,25.24762918
13108,Mexico,MEX,06/07/2021,48499324,33691170,20040922,151,130715109,25.77450324
13109,Mexico,MEX,07/07/2021,49202252,34155903,20355222,140,130715109,26.13003444
13110,Mexico,MEX,08/07/2021,49857020,34627540,20548715,170,130715109,26.49084736
13111,Mexico,MEX,09/07/2021,50362218,35065569,20621383,161,130715109,26.8259494
13112,Mexico,MEX,10/07/2021,50698518,35287821,20736615,146,130715109,26.99597718
13113,Mexico,MEX,11/07/2021,50817979,35378414,20766146,138,130715109,27.06528287
13114,Mexico,MEX,12/07/2021,51331578,35728222,20945773,148,130715109,27.33289386
13115,Mexico,MEX,13/07/2021,51986413,36230549,21108633,172,130715109,27.71718532
13116,Mexico,MEX,14/07/2021,52704960,36789100,21274238,213,130715109,28.1444894
13117,Mexico,MEX,15/07/2021,53342673,37307725,21396576,175,130715109,28.5412492
13118,Mexico,MEX,16/07/2021,53915023,37759104,21525199,208,130715109,28.88656429
13119,Mexico,MEX,17/07/2021,54282399,38029139,21626694,218,130715109,29.09314714
13120,Mexico,MEX,18/07/2021,54542551,38222492,21700199,222,130715109,29.24106654
13121,Mexico,MEX,19/07/2021,55107724,38507285,21996462,231,130715109,29.45893959
13122,Mexico,MEX,20/07/2021,55911861,39043948,22290247,243,130715109,29.86949887
13123,Mexico,MEX,21/07/2021,56872930,39725060,22613981,282,130715109,30.39056487
13124,Mexico,MEX,22/07/2021,58249143,40632434,23121276,305,130715109,31.0847264
13125,Mexico,MEX,23/07/2021,59580006,41539250,23602901,324,130715109,31.77846105
13126,Mexico,MEX,24/07/2021,60558289,42180955,23955609,287,130715109,32.26937982
13127,Mexico,MEX,25/07/2021,60885690,42429051,24048259,349,130715109,32.45917884
13128,Mexico,MEX,26/07/2021,61858631,43089310,24428264,325,130715109,32.96429183
13129,Mexico,MEX,27/07/2021,63313209,44188943,24856170,378,130715109,33.80553582
13130,Mexico,MEX,28/07/2021,64489596,45066028,25205090,420,130715109,34.47652559
13131,Mexico,MEX,29/07/2021,65631680,45952314,25511123,416,130715109,35.15455432
13132,Mexico,MEX,30/07/2021,66712486,46866125,25727786,446,130715109,35.8536403
13133,Mexico,MEX,31/07/2021,67355342,47463637,25792543,454,130715109,36.31075043
13134,Mexico,MEX,01/08/2021,67594385,47690704,25808916,497,130715109,36.48446179
13135,Mexico,MEX,02/08/2021,68089659,48095458,25912407,505,130715109,36.79410771
13136,Mexico,MEX,03/08/2021,68825948,48616734,26152992,535,130715109,37.19289558
13137,Mexico,MEX,04/08/2021,69820231,49299175,26503580,602,130715109,37.7149783
13138,Mexico,MEX,05/08/2021,70808386,49994722,26834257,542,130715109,38.24708741
13139,Mexico,MEX,06/08/2021,71654978,50571586,27134249,558,130715109,38.68840135
13140,Mexico,MEX,08/08/2021,72132661,50835215,27363404,592,130715109,38.89008347
13141,Mexico,MEX,09/08/2021,72488230,51061391,27502230,593,130715109,39.0631132
13142,Mexico,MEX,10/08/2021,72986350,51404453,27677695,609,130715109,39.32556335
13143,Mexico,MEX,11/08/2021,73771750,51914599,28011649,696,130715109,39.71583652
13144,Mexico,MEX,12/08/2021,74802779,52624341,28384141,676,130715109,40.25880512
13145,Mexico,MEX,13/08/2021,75780229,53298457,28746570,660,130715109,40.77451903
13146,Mexico,MEX,14/08/2021,76587422,53837225,29046598,661,130715109,41.18668868
13147,Mexico,MEX,15/08/2021,77225451,54305039,29239686,667,130715109,41.54457692
13148,Mexico,MEX,16/08/2021,77573466,54532420,29402096,693,130715109,41.7185285
13149,Mexico,MEX,17/08/2021,78765073,55307523,29903441,709,130715109,42.31149974
13150,Mexico,MEX,18/08/2021,79399398,55643238,30219721,747,130715109,42.56832927
13151,Mexico,MEX,19/08/2021,79933762,55928566,30490131,706,130715109,42.78661161
13152,Mexico,MEX,20/08/2021,80404167,56165373,30746818,811,130715109,42.96777429
13153,Mexico,MEX,21/08/2021,80683665,56277083,30919930,711,130715109,43.05323496
13154,Mexico,MEX,22/08/2021,80886612,56409551,30991824,710,130715109,43.15457596
13155,Mexico,MEX,23/08/2021,81274760,56575083,31219643,768,130715109,43.28121166
13156,Mexico,MEX,24/08/2021,81923702,56742139,31703790,673,130715109,43.40901326
13157,Mexico,MEX,25/08/2021,82678717,56925095,32278249,798,130715109,43.54897872
13158,Mexico,MEX,26/08/2021,83433577,57164235,32801616,752,130715109,43.7319262
13159,Mexico,MEX,27/08/2021,84026447,57343646,33220439,690,130715109,43.86917965
13160,Mexico,MEX,28/08/2021,84379551,57440626,33489676,731,130715109,43.94337153
13161,Mexico,MEX,29/08/2021,84549082,57547462,33620717,679,130715109,44.02510348
13162,Mexico,MEX,30/08/2021,84946443,57798967,33922392,680,130715109,44.21751046
13163,Mexico,MEX,31/08/2021,85375481,58008815,34282292,705,130715109,44.37804891
13164,Mexico,MEX,01/09/2021,85845792,58238589,34656277,694,130715109,44.55383119
13165,Mexico,MEX,02/09/2021,85845792,58238589,34656277,700,130715109,44.55383119
13166,Mexico,MEX,03/09/2021,86793531,58749621,35425324,633,130715109,44.94478217
13167,Mexico,MEX,04/09/2021,87014220,58906303,35623880,627,130715109,45.06464742
13168,Mexico,MEX,05/09/2021,87224714,59059884,35813552,631,130715109,45.18214034
13169,Mexico,MEX,06/09/2021,87750381,59334972,36190731,585,130715109,45.39258886
13170,Mexico,MEX,07/09/2021,88593229,59614774,36864200,618,130715109,45.60664368
13171,Mexico,MEX,09/09/2021,90366606,60186714,38161378,601,130715109,46.04419065
13172,Mexico,MEX,10/09/2021,91182279,60468615,38782067,556,130715109,46.25985126
13173,Mexico,MEX,11/09/2021,91720391,60759845,39070943,566,130715109,46.48264877
13174,Mexico,MEX,12/09/2021,92080595,60921470,39319931,553,130715109,46.60629553
13175,Mexico,MEX,13/09/2021,92749295,61175097,39850745,505,130715109,46.80032589
13176,Mexico,MEX,14/09/2021,93588719,61407799,40532869,531,130715109,46.97834816
13177,Mexico,MEX,15/09/2021,94144251,61573170,40997724,537,130715109,47.10486069
13178,Mexico,MEX,16/09/2021,94300526,61616895,41115211,508,130715109,47.1383113
13179,Mexico,MEX,17/09/2021,94858068,61886401,41463209,483,130715109,47.34448946
13180,Mexico,MEX,18/09/2021,95271399,62089019,41698947,455,130715109,47.49949679
13181,Mexico,MEX,19/09/2021,95638622,62254786,41918336,496,130715109,47.62631227
13182,Mexico,MEX,20/09/2021,96080633,62466037,42200082,441,130715109,47.78792404
13183,Mexico,MEX,21/09/2021,96793184,62692366,42715579,421,130715109,47.96107082
13184,Mexico,MEX,22/09/2021,97523713,62911164,43248659,482,130715109,48.12845621
13185,Mexico,MEX,23/09/2021,98282544,63125382,43820430,470,130715109,48.2923378
13186,Mexico,MEX,24/09/2021,98895325,63317849,44278675,412,130715109,48.43957939
13187,Mexico,MEX,25/09/2021,99186517,63396136,44511000,391,130715109,48.49947071
13188,Mexico,MEX,26/09/2021,99366403,63473608,44626347,399,130715109,48.55873853
13189,Mexico,MEX,27/09/2021,99868671,63550739,44902572,350,130715109,48.61774548
13190,Mexico,MEX,28/09/2021,100516964,63719420,45284037,369,130715109,48.74679024
13191,Mexico,MEX,29/09/2021,101190484,63913428,45572525,363,130715109,48.89521073
13192,Mexico,MEX,30/09/2021,101782415,64048979,45794439,376,130715109,48.99891029
13193,Mexico,MEX,02/10/2021,102643418,64323090,46054543,334,130715109,49.20861138
13194,Mexico,MEX,04/10/2021,104554441,65692031,46309831,308,130715109,50.25588205
13195,Mexico,MEX,06/10/2021,105320232,65879194,46986802,309,130715109,50.39906596
13196,Mexico,MEX,07/10/2021,106121884,66049447,47692378,286,130715109,50.52931333
13197,Mexico,MEX,08/10/2021,106730702,66225915,48166370,244,130715109,50.66431532
13198,Mexico,MEX,10/10/2021,107381477,66680553,48482445,287,130715109,51.01212363
13199,Mexico,MEX,11/10/2021,107921674,66900796,48874683,216,130715109,51.18061448
13200,Mexico,MEX,12/10/2021,108947179,67340974,49588993,234,130715109,51.51736055
13201,Mexico,MEX,14/10/2021,110574539,67957153,50772621,229,130715109,51.98875135
13202,Mexico,MEX,17/10/2021,112198441,69105502,51291609,211,130715109,52.86726418
13203,Mexico,MEX,18/10/2021,112603277,69301136,51521552,217,130715109,53.01692859
13204,Mexico,MEX,19/10/2021,112996000,69478811,51763221,179,130715109,53.15285397
13205,Mexico,MEX,20/10/2021,113471215,69612911,52117827,181,130715109,53.25544349
13206,Mexico,MEX,21/10/2021,113957610,69724549,52499013,157,130715109,53.34084907
13207,Mexico,MEX,22/10/2021,114558359,69879788,52949966,155,130715109,53.4596104
13208,Mexico,MEX,23/10/2021,115185985,69974180,53487503,145,130715109,53.5318224
13209,Mexico,MEX,24/10/2021,115624628,70049066,53853917,64,130715109,53.58911188
13210,Republic of Moldova,MDA,15/04/2021,86016,78019,7997,28,4020532,1.94051434
13211,Republic of Moldova,MDA,16/04/2021,91743,82267,9476,27,4020532,2.046171999
13212,Republic of Moldova,MDA,18/04/2021,93466,83641,9825,27,4020532,2.080346581
13213,Republic of Moldova,MDA,19/04/2021,96372,86131,10241,23,4020532,2.142278684
13214,Republic of Moldova,MDA,20/04/2021,99639,88824,10815,20,4020532,2.209259869
13215,Republic of Moldova,MDA,22/04/2021,109899,98541,11358,27,4020532,2.450944303
13216,Republic of Moldova,MDA,23/04/2021,120254,108760,11494,25,4020532,2.705114647
13217,Republic of Moldova,MDA,26/04/2021,124695,113135,11560,21,4020532,2.813931092
13218,Republic of Moldova,MDA,27/04/2021,132600,119583,13017,15,4020532,2.974307878
13219,Republic of Moldova,MDA,28/04/2021,139505,124505,15000,17,4020532,3.096729488
13220,Republic of Moldova,MDA,29/04/2021,145117,128587,16530,18,4020532,3.19825834
13221,Republic of Moldova,MDA,30/04/2021,147315,130218,17097,15,4020532,3.238825111
13222,Republic of Moldova,MDA,04/05/2021,150384,132065,18319,12,4020532,3.284764305
13223,Republic of Moldova,MDA,05/05/2021,160476,140174,20302,19,4020532,3.486454031
13224,Republic of Moldova,MDA,06/05/2021,171820,150173,21647,23,4020532,3.735152462
13225,Republic of Moldova,MDA,07/05/2021,182717,159420,23297,20,4020532,3.965146901
13226,Republic of Moldova,MDA,08/05/2021,184660,161266,23394,17,4020532,4.011061223
13227,Republic of Moldova,MDA,10/05/2021,185292,161849,23443,9,4020532,4.025561791
13228,Republic of Moldova,MDA,11/05/2021,192845,167476,25369,6,4020532,4.165518394
13229,Republic of Moldova,MDA,12/05/2021,202883,175754,27129,12,4020532,4.371411545
13230,Republic of Moldova,MDA,13/05/2021,216740,187446,29294,11,4020532,4.662218831
13231,Republic of Moldova,MDA,14/05/2021,228971,197548,31423,14,4020532,4.913479112
13232,Republic of Moldova,MDA,15/05/2021,233603,201838,31765,11,4020532,5.020181409
13233,Republic of Moldova,MDA,17/05/2021,242946,209881,33065,11,4020532,5.220229562
13234,Republic of Moldova,MDA,18/05/2021,253310,219004,34306,7,4020532,5.447139831
13235,Republic of Moldova,MDA,19/05/2021,264380,228911,35469,9,4020532,5.693550008
13236,Republic of Moldova,MDA,20/05/2021,275627,239094,36533,10,4020532,5.946824948
13237,Republic of Moldova,MDA,21/05/2021,288097,250034,38063,8,4020532,6.218928241
13238,Republic of Moldova,MDA,22/05/2021,294794,256175,38619,6,4020532,6.371669222
13239,Republic of Moldova,MDA,23/05/2021,298553,259809,38744,5,4020532,6.46205527
13240,Republic of Moldova,MDA,24/05/2021,306610,266238,40372,3,4020532,6.621959482
13241,Republic of Moldova,MDA,25/05/2021,351843,301175,50668,5,4020532,7.490924087
